Facilities,Clients,LP,MFN,OPT,LS,CFL-LP/OPT,Local Search/OPT,MFN-LP/OPT
5,10,4178.888888888889,5246.0,5246.0,5246.0,0.7965857584614733,1.0,1.0
5,10,3458.111111111111,4543.0,4543.0,4543.0,0.7611954900090493,1.0,1.0
5,10,2185.777777777778,3328.4705882352937,3624.0,3624.0,0.6031395634044641,1.0,0.918452149071549
5,10,3123.777777777778,4609.0,4609.0,4609.0,0.6777560810973698,1.0,1.0
5,10,5027.0,5255.0522875817,8477.0,8477.0,0.5930163973103693,1.0,0.6199188731369234
5,10,2895.7777777777774,3264.5620915032678,4580.0,4580.0,0.6322658903444929,1.0,0.7127864828609755
5,10,9600.0,9600.0,9600.0,9600.0,1.0,1.0,1.0
5,10,5336.555555555556,5591.823529411764,5806.0,5806.0,0.9191449458414667,1.0,0.9631111831573828
5,10,1830.111111111111,2699.0,2699.0,2699.0,0.6780700671030423,1.0,1.0
5,10,2831.4444444444443,3905.0,3905.0,3905.0,0.7250818039550434,1.0,1.0
5,10,2436.0,2436.0,2436.0,2436.0,1.0,1.0,1.0
5,10,1984.5555555555554,3148.673202614379,3515.0,3515.0,0.5645961751224908,1.0,0.8957818499614165
5,10,3584.0,3584.0,3584.0,3584.0,1.0,1.0,1.0
5,10,18604.0,18604.0,18604.0,18604.0,1.0,1.0,1.0
5,10,2343.888888888889,3874.0,3874.0,3874.0,0.6050306889233065,1.0,1.0
5,10,3498.0,3498.0,3498.0,3498.0,1.0,1.0,1.0
5,10,2811.3333333333335,3602.705882352941,4508.0,4508.0,0.6236320615202603,1.0,0.7991805417819301
5,10,2003.5555555555557,3547.0,3547.0,3547.0,0.5648591924317891,1.0,1.0
5,10,2464.0,2464.0,2464.0,2464.0,1.0,1.0,1.0
5,10,4198.0,4360.0,4360.0,4360.0,0.9628440366972477,1.0,1.0
5,10,2176.0,3742.0,3742.0,3742.0,0.581507215392838,1.0,1.0
5,10,3694.0,3694.0,3694.0,3694.0,1.0,1.0,1.0
5,10,4014.0,4014.0,4014.0,4014.0,1.0,1.0,1.0
5,10,5381.0,5381.0,5381.0,5381.0,1.0,1.0,1.0
5,10,10634.555555555555,12806.0,12806.0,12806.0,0.830435386190501,1.0,1.0
5,10,3052.333333333333,3805.3267973856205,4812.0,4812.0,0.6343169853144914,1.0,0.7907994175780592
5,10,4188.666666666666,4351.0,4351.0,4351.0,0.9626905692178042,1.0,1.0
5,10,6372.666666666666,6515.0,6515.0,6515.0,0.9781529803018674,1.0,1.0
5,10,2102.777777777778,2725.0,2888.0,2888.0,0.72810864881502,1.0,0.9435595567867036
5,10,1684.5555555555557,3287.0,3287.0,3287.0,0.5124902815806376,1.0,1.0
5,10,5804.444444444444,6891.0,6891.0,6891.0,0.8423225140682694,1.0,1.0
5,10,1939.3333333333333,2731.3504273504273,3476.0,3476.0,0.5579209819716149,1.0,0.7857740009638744
5,10,1927.6666666666665,3049.0,3349.0,3349.0,0.5755947048870309,1.0,0.9104210212003583
5,10,3089.0,3577.0,3577.0,3577.0,0.8635728263908303,1.0,1.0
5,10,3782.0,3782.0,3782.0,3782.0,1.0,1.0,1.0
5,10,2081.0,5423.0,5423.0,5423.0,0.38373593951687257,1.0,1.0
5,10,3503.0,3503.0,3503.0,3503.0,1.0,1.0,1.0
5,10,2455.4444444444443,2518.0,2518.0,2518.0,0.9751566498985085,1.0,1.0
5,10,3526.0,3526.0,3526.0,3526.0,1.0,1.0,1.0
5,25,6570.583333333334,7820.0,7820.0,7820.0,0.8402280477408356,1.0,1.0
5,25,2786.636363636364,4012.0,4012.0,4012.0,0.6945753648146471,1.0,1.0
5,25,2995.25,4208.0,4208.0,4208.0,0.7117989543726235,1.0,1.0
5,25,2404.0,5617.052173913043,6076.0,6076.0,0.3956550362080316,1.0,0.9244654664109682
